doc_id,sentence_id,mention_text,canonical_name,label,context,source,evidence,confidence
wiki_bletchley_park_100,1,Bletchley Park,Bletchley Park,Organization,"A 2012 London Science Museum exhibit, ""Code Breaker: Alan Turing's Life and Legacy"", marking the centenary of his birth, included a short film of statements by half a dozen participants and historians of the World War II Bletchley Park Ultra operations.",wikipedia,"A 2012 London Science Museum exhibit, ""Code Breaker: Alan Turing's Life and Legacy"", marking the centenary of his birth, included a short film of statements by half a dozen participants and historians of the World War II Bletchley Park Ultra operations.",high
wiki_bletchley_park_103,1,Bletchley Park,Bletchley Park,Organization,"Roll of Honour: List of the men and women who worked at Bletchley Park and the Out Stations during WW2, archived from the original on 18 May 2011, retrieved 9 July 2011",wikipedia,"Roll of Honour: List of the men and women who worked at Bletchley Park and the Out Stations during WW2, archived from the original on 18 May 2011, retrieved 9 July 2011",high
wiki_bletchley_park_104,1,Bletchley Park,Bletchley Park,Organization,"""New hope of saving Bletchley Park for nation"".",wikipedia,"""New hope of saving Bletchley Park for nation"".",high
wiki_bletchley_park_105,2,Bletchley Park,Bletchley Park,Organization,Comedy Benefit For Bletchley Park Archived 17 December 2014 at the Wayback Machine Comedians and computing professionals stage comedy show in aid of Bletchley Park,wikipedia,Comedy Benefit For Bletchley Park Archived 17 December 2014 at the Wayback Machine Comedians and computing professionals stage comedy show in aid of Bletchley Park,high
wiki_bletchley_park_106,1,Bletchley Park,Bletchley Park,Organization,Bletchley Park is official charity of Shed Week 2010—in recognition of the work done in the Huts,wikipedia,Bletchley Park is official charity of Shed Week 2010—in recognition of the work done in the Huts,high
wiki_bletchley_park_107,1,Bletchley Park,Bletchley Park,Organization,19-minute Video interview on YouTube with Sue Black by Robert Llewellyn about Bletchley Park,wikipedia,19-minute Video interview on YouTube with Sue Black by Robert Llewellyn about Bletchley Park,high
wiki_enigma_machine_001,2,World War II,World War II,Event,"It was employed extensively by Nazi Germany during World War II, in all branches of the German military.",wikipedia,"It was employed extensively by Nazi Germany during World War II, in all branches of the German military.",high
wiki_enigma_machine_005,3,World War II,World War II,Event,"Early models were used commercially from the early 1920s, and adopted by military and government services of several countries, most notably Nazi Germany before and during World War II.",wikipedia,"Early models were used commercially from the early 1920s, and adopted by military and government services of several countries, most notably Nazi Germany before and during World War II.",high
wiki_enigma_machine_012,2,Bletchley Park,Bletchley Park,Organization,"Starting on 17 May 1940, they were put into operation at the British intelligence centre at Bletchley Park.",wikipedia,"Starting on 17 May 1940, they were put into operation at the British intelligence centre at Bletchley Park.",high
wiki_enigma_machine_014,1,Bletchley Park,Bletchley Park,Organization,"Gordon Welchman, who became head of Hut 6 at Bletchley Park, wrote: ""Hut 6 Ultra would never have got off the ground if we had not learned from the Poles, in the nick of time, the details both of the German military version of the commercial Enigma machine, and of the operating procedures that were in use."" The Polish transfer of theory and technology at Pyry formed the crucial basis for the subsequent World War II British Enigma-decryption effort at Bletchley Park, where Welchman worked.",wikipedia,"Gordon Welchman, who became head of Hut 6 at Bletchley Park, wrote: ""Hut 6 Ultra would never have got off the ground if we had not learned from the Poles, in the nick of time, the details both of the German military version of the commercial Enigma machine, and of the operating procedures that were in use."" The Polish transfer of theory and technology at Pyry formed the crucial basis for the subsequent World War II British Enigma-decryption effort at Bletchley Park, where Welchman worked.",high
wiki_enigma_machine_014,1,World War II,World War II,Event,"Gordon Welchman, who became head of Hut 6 at Bletchley Park, wrote: ""Hut 6 Ultra would never have got off the ground if we had not learned from the Poles, in the nick of time, the details both of the German military version of the commercial Enigma machine, and of the operating procedures that were in use."" The Polish transfer of theory and technology at Pyry formed the crucial basis for the subsequent World War II British Enigma-decryption effort at Bletchley Park, where Welchman worked.",wikipedia,"Gordon Welchman, who became head of Hut 6 at Bletchley Park, wrote: ""Hut 6 Ultra would never have got off the ground if we had not learned from the Poles, in the nick of time, the details both of the German military version of the commercial Enigma machine, and of the operating procedures that were in use."" The Polish transfer of theory and technology at Pyry formed the crucial basis for the subsequent World War II British Enigma-decryption effort at Bletchley Park, where Welchman worked.",high
wiki_enigma_machine_054,3,Bletchley Park,Bletchley Park,Organization,"These communication nets were termed keys at Bletchley Park, and were assigned code names, such as Red, Chaffinch, and Shark.",wikipedia,"These communication nets were termed keys at Bletchley Park, and were assigned code names, such as Red, Chaffinch, and Shark.",high
wiki_enigma_machine_066,1,World War II,World War II,Event,"During World War II, codebooks were only used each day to set up the rotors, their ring settings and the plugboard.",wikipedia,"During World War II, codebooks were only used each day to set up the rotors, their ring settings and the plugboard.",high
wiki_enigma_machine_081,2,World War II,World War II,Event,"After the end of World War II, the Allies sold captured Enigma machines, still widely considered secure, to developing countries.",wikipedia,"After the end of World War II, the Allies sold captured Enigma machines, still widely considered secure, to developing countries.",high
wiki_enigma_machine_098,2,World War II,World War II,Event,"Enigma I is also known as the Wehrmacht, or ""Services"" Enigma, and was used extensively by German military services and other government organisations (such as the railways) before and during World War II.",wikipedia,"Enigma I is also known as the Wehrmacht, or ""Services"" Enigma, and was used extensively by German military services and other government organisations (such as the railways) before and during World War II.",high
wiki_enigma_machine_106,3,Bletchley Park,Bletchley Park,Organization,"Enigma machines are also exhibited at the National Codes Centre in Bletchley Park, the Government Communications Headquarters, the Science Museum in London, Discovery Park of America in Tennessee, the Polish Army Museum in Warsaw, the Swedish Army Museum (Armémuseum) in Stockholm, the Military Museum of A Coruña in Spain, the Nordland Red Cross War Memorial Museum in Narvik, Norway, The Artillery, Engineers and Signals Museum in Hämeenlinna, Finland the Technical University of Denmark in Lyngby, Denmark, in Skanderborg Bunkerne at Skanderborg, Denmark, and at the Australian War Memorial and in the foyer of the Australian Signals Directorate, both in Canberra, Australia.",wikipedia,"Enigma machines are also exhibited at the National Codes Centre in Bletchley Park, the Government Communications Headquarters, the Science Museum in London, Discovery Park of America in Tennessee, the Polish Army Museum in Warsaw, the Swedish Army Museum (Armémuseum) in Stockholm, the Military Museum of A Coruña in Spain, the Nordland Red Cross War Memorial Museum in Narvik, Norway, The Artillery, Engineers and Signals Museum in Hämeenlinna, Finland the Technical University of Denmark in Lyngby, Denmark, in Skanderborg Bunkerne at Skanderborg, Denmark, and at the Australian War Memorial and in the foyer of the Australian Signals Directorate, both in Canberra, Australia.",high
wiki_enigma_machine_107,2,World War II,World War II,Event,"Two machines that were acquired after the capture of U-505 during World War II are on display alongside the submarine at the Museum of Science and Industry in Chicago, Illinois.",wikipedia,"Two machines that were acquired after the capture of U-505 during World War II are on display alongside the submarine at the Museum of Science and Industry in Chicago, Illinois.",high
wiki_enigma_machine_107,8,World War II,World War II,Event,"The International Museum of World War II near Boston has seven Enigma machines on display, including a U-boat four-rotor model, one of three surviving examples of an Enigma machine with a printer, one of fewer than ten surviving ten-rotor code machines, an example blown up by a retreating German Army unit, and two three-rotor Enigmas that visitors can operate to encode and decode messages.",wikipedia,"The International Museum of World War II near Boston has seven Enigma machines on display, including a U-boat four-rotor model, one of three surviving examples of an Enigma machine with a printer, one of fewer than ten surviving ten-rotor code machines, an example blown up by a retreating German Army unit, and two three-rotor Enigmas that visitors can operate to encode and decode messages.",high
wiki_enigma_machine_110,1,Bletchley Park,Bletchley Park,Organization,"A rare Abwehr Enigma machine, designated G312, was stolen from the Bletchley Park museum on 1 April 2000.",wikipedia,"A rare Abwehr Enigma machine, designated G312, was stolen from the Bletchley Park museum on 1 April 2000.",high
wiki_enigma_machine_110,3,Bletchley Park,Bletchley Park,Organization,"In early October 2000, Bletchley Park officials announced that they would pay the ransom, but the stated deadline passed with no word from the blackmailer.",wikipedia,"In early October 2000, Bletchley Park officials announced that they would pay the ransom, but the stated deadline passed with no word from the blackmailer.",high
wiki_enigma_machine_111,2,Bletchley Park,Bletchley Park,Organization,The Enigma machine was returned to Bletchley Park after the incident.,wikipedia,The Enigma machine was returned to Bletchley Park after the incident.,high
wiki_enigma_machine_123,1,Bletchley Park,Bletchley Park,Organization,Bletchley Park National Code Centre Home of the British codebreakers during the Second World War Archived 9 December 2009 at the Wayback Machine,wikipedia,Bletchley Park National Code Centre Home of the British codebreakers during the Second World War Archived 9 December 2009 at the Wayback Machine,high
wiki_turing's_proof_001,1,Alan Turing,Alan Turing,Person,"Turing's proof is a proof by Alan Turing, first published in November 1936 with the title ""On Computable Numbers, with an Application to the Entscheidungsproblem"".",wikipedia,"Turing's proof is a proof by Alan Turing, first published in November 1936 with the title ""On Computable Numbers, with an Application to the Entscheidungsproblem"".",high
wiki_turing's_proof_001,1,On Computable Numbers,On Computable Numbers,Work,"Turing's proof is a proof by Alan Turing, first published in November 1936 with the title ""On Computable Numbers, with an Application to the Entscheidungsproblem"".",wikipedia,"Turing's proof is a proof by Alan Turing, first published in November 1936 with the title ""On Computable Numbers, with an Application to the Entscheidungsproblem"".",high
wiki_turing's_proof_066,1,Turing machine,Turing machine,Theory,"In the example below we will actually construct a simple ""theorem""—a little Post–Turing machine program ""run it"".",wikipedia,"In the example below we will actually construct a simple ""theorem""—a little Post–Turing machine program ""run it"".",medium
wiki_turing's_proof_072,1,Turing machine,Turing machine,Theory,"to convert a Universal Turing machine ""program"", and the numerical symbols on the tape (Turing's ""figures"", symbols ""1"" and ""0""), into a ""theorem""—that is, a (monstrously long) string of sentences that define the successive actions of the machine, (all) the figures of the tape, and the location of the ""tape head"".",wikipedia,"to convert a Universal Turing machine ""program"", and the numerical symbols on the tape (Turing's ""figures"", symbols ""1"" and ""0""), into a ""theorem""—that is, a (monstrously long) string of sentences that define the successive actions of the machine, (all) the figures of the tape, and the location of the ""tape head"".",medium
wiki_turing's_proof_075,1,Turing machine,Turing machine,Theory,Our example is based on a modified Post–Turing machine model of a Turing Machine.,wikipedia,Our example is based on a modified Post–Turing machine model of a Turing Machine.,medium
wiki_turing's_proof_075,1,Turing Machine,Turing Machine,Theory,Our example is based on a modified Post–Turing machine model of a Turing Machine.,wikipedia,Our example is based on a modified Post–Turing machine model of a Turing Machine.,high
wiki_turing's_proof_089,2,On Computable Numbers,On Computable Numbers,Work,"152–154; the original is to be found as ""On Computable Numbers, with an Application to the Entscheidungsproblem.",wikipedia,"152–154; the original is to be found as ""On Computable Numbers, with an Application to the Entscheidungsproblem.",high
wiki_turing's_proof_091,4,World War II,World War II,Event,"Strangely (perhaps World War II intervened) it took Post some ten years to dissect it in the Appendix to his paper Recursive Unsolvability of a Problem of Thue, 1947.",wikipedia,"Strangely (perhaps World War II intervened) it took Post some ten years to dissect it in the Appendix to his paper Recursive Unsolvability of a Problem of Thue, 1947.",high
wiki_turing's_proof_102,1,Turing machine,Turing machine,Theory,"11 S.D – Standard Description: a sequence of symbols A, C, D, L, R, N, “;” on a Turing machine tape",wikipedia,"11 S.D – Standard Description: a sequence of symbols A, C, D, L, R, N, “;” on a Turing machine tape",medium
wiki_turing's_proof_127,2,Alan Turing,Alan Turing,Person,Alan Turing: The Enigma.,wikipedia,Alan Turing: The Enigma.,high
wiki_turing's_proof_129,3,On Computable Numbers,On Computable Numbers,Work,"""On Computable Numbers, with an Application to the Entscheidungsproblem"".",wikipedia,"""On Computable Numbers, with an Application to the Entscheidungsproblem"".",high
wiki_turing's_proof_130,3,On Computable Numbers,On Computable Numbers,Work,"""On Computable Numbers, with an Application to the Entscheidungsproblem.",wikipedia,"""On Computable Numbers, with an Application to the Entscheidungsproblem.",high
