entity_uid,entity_label,entity_text,attribute_name,attribute_value,evidence,source,confidence,extract_method
Person:adolf_gr_nbaum,Person,Adolf Grünbaum,nationality,German,"Adolf Grünbaum (; German: [ˈɡʁyːnbaʊm]; May 15, 1923 – November 15, 2018) was a German-American philosopher of science and a critic of both psychoanalysis and Karl Popper's philosophy of science.",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:adolf_gr_nbaum,Person,Adolf Grünbaum,nationality,American,"Adolf Grünbaum (; German: [ˈɡʁyːnbaʊm]; May 15, 1923 – November 15, 2018) was a German-American philosopher of science and a critic of both psychoanalysis and Karl Popper's philosophy of science.",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:alonzo_church,Person,Alonzo Church,occupation,professor,"He was the first Andrew Mellon Professor of Philosophy at the University of Pittsburgh from 1960 until his death, and also served as co-chairman of its Center for Philosophy of Science (from 1978), research professor of psychiatry (from 1979), and primary research professor in the department of history and philosophy of science (from 2006).",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:alonzo_church,Person,Alonzo Church,birth_date,1956,"He was a chaired professor of philosophy at Lehigh University, Bethlehem, Pennsylvania (1956–1960), after rising through the ranks there, starting in 1950, becoming a full professor in 1955.",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:alonzo_church,Person,Alonzo Church,death_date,1960,"He was a chaired professor of philosophy at Lehigh University, Bethlehem, Pennsylvania (1956–1960), after rising through the ranks there, starting in 1950, becoming a full professor in 1955.",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:alonzo_church,Person,Alonzo Church,occupation,professor,"He was a chaired professor of philosophy at Lehigh University, Bethlehem, Pennsylvania (1956–1960), after rising through the ranks there, starting in 1950, becoming a full professor in 1955.",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:alonzo_church,Person,Alonzo Church,occupation,professor,"In the fall of 1960, Grünbaum left Lehigh University to join the faculty of the University of Pittsburgh, where he became the first Andrew Mellon Professor of Philosophy.",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:alonzo_church,Person,Alonzo Church,occupation,author,Grünbaum was the author of nearly 400 articles and book chapters as well as books on space-time and the critique of psychoanalysis.,https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:alonzo_church,Person,Alonzo Church,occupation,physicist,"Grünbaum did not embrace the prevailing — especially among physical scientists — Popperian philosophy of science, leading to some notoriety in the 1960s after he was ridiculed in print by the physicist Richard Feynman.",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:adolf_gr_nbaum,Person,Adolf Grünbaum,occupation,professor,"Proceedings of the international conference, ""The Adolf Grünbaum Symposium in Honor of the Works of Professor Adolf Grünbaum,"" Santa Barbara, CA, October 2002.",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:adolf_gr_nbaum,Person,Adolf Grünbaum,birth_date,1923,"Inquiring into Space-Time, the Human Mind, and Religion: The Life and Work of Adolf Grünbaum (1923–2018).",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:adolf_gr_nbaum,Person,Adolf Grünbaum,death_date,2018,"Inquiring into Space-Time, the Human Mind, and Religion: The Life and Work of Adolf Grünbaum (1923–2018).",https://en.wikipedia.org/wiki/Adolf_Gr%C3%BCnbaum,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,birth_date,"November 12, 1959","Armand Paul Alivisatos (born November 12, 1959) is a Greek-American chemist, currently serving as the 14th president of the University of Chicago since September 2021.",https://en.wikipedia.org/wiki/Paul_Alivisatos,high,regex_rule
Organization:bell_labs,Organization,Bell Labs,org_type,laboratory,"After receiving his doctorate, Alivisatos joined AT&T Bell Labs working with Louis E.",https://en.wikipedia.org/wiki/Paul_Alivisatos,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,professor,"Alivisatos returned to the University of California, Berkeley in 1988 as an assistant professor of chemistry.",https://en.wikipedia.org/wiki/Paul_Alivisatos,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,professor,He was promoted to associate professor in 1993 and to full professor in 1995.,https://en.wikipedia.org/wiki/Paul_Alivisatos,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,professor,"In August 2013, he was appointed as Samsung Distinguished Professor in Nanoscience and Nanotechnology Research.",https://en.wikipedia.org/wiki/Paul_Alivisatos,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,professor,"MacArthur Distinguished Service Professor, chair of the Board of Governors of Argonne National Laboratory, and chair of the Board of Directors of Fermi Forward Discovery Group LLC, which operates the Fermi National Accelerator Laboratory.",https://en.wikipedia.org/wiki/Paul_Alivisatos,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,engineer,"Moreover, WJZ's engineer-in-charge, Carl Dreher, later admitted that ""WEAF...",https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Organization:bell_labs,Organization,Bell Labs,org_type,laboratory,"Also, Bell Labs was responsible for the innovations of products or technologies in cabling in transmission by undersea systems.",https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Organization:bell_labs,Organization,Bell Labs,org_type,laboratory,"When partnering with other global Telecommunications companies, such as the French Cables de Lyon and German Felten & Guilleaume, Bell Labs provided the specification and inspection of non Bell System cable for networks such as the TAT-2.",https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,birth_date,1951,CS Cable Queen (Built 1951–1952) Built for AT&T Corp.,https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,death_date,1952,CS Cable Queen (Built 1951–1952) Built for AT&T Corp.,https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,birth_date,1961,CS Long Lines (Built 1961–1963) Built for AT&T Corp.,https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,death_date,1963,CS Long Lines (Built 1961–1963) Built for AT&T Corp.,https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Organization:bell_labs,Organization,Bell Labs,org_type,laboratory,"NCR, Bell Labs and AT&T Technologies were to be spun off by 1997.",https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,engineer,"In 1994, the project was completed and had one 34 ton granite boulder centered on top of the other boulders, which flowed water from the fountain designed by fountain engineer, Dr.",https://en.wikipedia.org/wiki/AT%26T_Corporation,high,regex_rule
Organization:bell_lab,Organization,Bell Lab,org_type,laboratory,AT&T Labs traces its history from AT&T Bell Labs.,https://en.wikipedia.org/wiki/AT%26T_Labs,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,researcher,The Online Encyclopedia of Integer Sequences (now operated by the OEIS foundation) is the creation of former AT&T Researcher Neil Sloane.,https://en.wikipedia.org/wiki/AT%26T_Labs,high,regex_rule
Organization:bell_labs,Organization,Bell Labs,org_type,laboratory,Lucent retained the name Bell Labs and AT&T adopted the name AT&T Laboratories for its R&D organization.,https://en.wikipedia.org/wiki/AT%26T_Labs,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,mathematician,"""A Mathematical Theory of Communication"" is an article by mathematician Claude Shannon published in Bell System Technical Journal in 1948.",https://en.wikipedia.org/wiki/A_Mathematical_Theory_of_Communication,high,regex_rule
Person:claude_shannon,Person,Claude Shannon,occupation,engineer,"It has tens of thousands of citations, being one of the most influential and cited scientific papers of all time, as it gave rise to the field of information theory, with Scientific American referring to the paper as the ""Magna Carta of the Information Age"", while the electrical engineer Robert G.",https://en.wikipedia.org/wiki/A_Mathematical_Theory_of_Communication,high,regex_rule
Person:max_newman,Person,Max Newman,occupation,mathematician,"Sir Alfred George Greenhill  (29 November 1847 in London – 10 February 1927 in London), was a British mathematician.",https://en.wikipedia.org/wiki/Alfred_George_Greenhill,high,regex_rule
Person:max_newman,Person,Max Newman,nationality,British,"Sir Alfred George Greenhill  (29 November 1847 in London – 10 February 1927 in London), was a British mathematician.",https://en.wikipedia.org/wiki/Alfred_George_Greenhill,high,regex_rule
Person:max_newman,Person,Max Newman,occupation,professor,"In 1876, Greenhill was appointed professor of mathematics at the Royal Military Academy (RMA) at Woolwich, London, UK.",https://en.wikipedia.org/wiki/Alfred_George_Greenhill,high,regex_rule
Person:max_newman,Person,Max Newman,occupation,mathematician,Abram Samoilovitch Besicovitch (or Besikovitch; Russian: Абра́м Само́йлович Безико́вич; 23 January 1891 – 2 November 1970) was a Russian mathematician.,https://en.wikipedia.org/wiki/Abram_Besicovitch,high,regex_rule
Person:max_newman,Person,Max Newman,nationality,Russian,Abram Samoilovitch Besicovitch (or Besikovitch; Russian: Абра́м Само́йлович Безико́вич; 23 January 1891 – 2 November 1970) was a Russian mathematician.,https://en.wikipedia.org/wiki/Abram_Besicovitch,high,regex_rule
Person:max_newman,Person,Max Newman,occupation,professor,"Besicovitch was appointed professor at the University of Perm in 1917, and was caught up in the Russian Civil War over the next two years.",https://en.wikipedia.org/wiki/Abram_Besicovitch,high,regex_rule
Organization:university_of,Organization,University of ,org_type,university,"Hardy at the University of Oxford, he had appointments at the University of Liverpool in 1926, and the University of Cambridge in 1927.",https://en.wikipedia.org/wiki/Abram_Besicovitch,high,regex_rule
Organization:university_of_cambridge,Organization,University of Cambridge,org_type,university,"Hardy at the University of Oxford, he had appointments at the University of Liverpool in 1926, and the University of Cambridge in 1927.",https://en.wikipedia.org/wiki/Abram_Besicovitch,high,regex_rule
Person:max_newman,Person,Max Newman,death_date,1970,"After returning to Trinity, he died in 1970.",https://en.wikipedia.org/wiki/Abram_Besicovitch,high,regex_rule
Organization:university_of_cambridge,Organization,University of Cambridge,org_type,university,"Littlewood's successor in 1950 in the Rouse Ball chair at the University of Cambridge, retiring in 1958.",https://en.wikipedia.org/wiki/Abram_Besicovitch,high,regex_rule
Person:max_newman,Person,Max Newman,occupation,mathematician,"Besicovitch's candidacy for the Royal Society reads:""Distinguished as a pure mathematician, particularly for his researches in the theory of functions of a real variable, the theory of analytic functions, and the theory of almost periodic functions.""",https://en.wikipedia.org/wiki/Abram_Besicovitch,high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,mathematician,"The Alan Turing Building, named after the mathematician and founder of computer science Alan Turing, is a building at the University of Manchester, in Manchester, England.",https://en.wikipedia.org/wiki/Alan_Turing_Building,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"The Alan Turing Building, named after the mathematician and founder of computer science Alan Turing, is a building at the University of Manchester, in Manchester, England.",https://en.wikipedia.org/wiki/Alan_Turing_Building,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"In the 1960s, many mathematics departments were housed in high-rise buildings including the Mathematics Tower at the Victoria University of Manchester, and the Maths and Social Sciences Building at UMIST.",https://en.wikipedia.org/wiki/Alan_Turing_Building,high,regex_rule
Person:max_newman,Person,Max Newman,occupation,mathematician,"Albrecht Fröhlich  (22 May 1916 – 8 November 2001) was a German-born British mathematician, famous for his major results and conjectures on Galois module theory in the Galois structure of rings of integers.",https://en.wikipedia.org/wiki/Albrecht_Fr%C3%B6hlich,high,regex_rule
Person:max_newman,Person,Max Newman,nationality,German,"Albrecht Fröhlich  (22 May 1916 – 8 November 2001) was a German-born British mathematician, famous for his major results and conjectures on Galois module theory in the Galois structure of rings of integers.",https://en.wikipedia.org/wiki/Albrecht_Fr%C3%B6hlich,high,regex_rule
Person:max_newman,Person,Max Newman,nationality,British,"Albrecht Fröhlich  (22 May 1916 – 8 November 2001) was a German-born British mathematician, famous for his major results and conjectures on Galois module theory in the Galois structure of rings of integers.",https://en.wikipedia.org/wiki/Albrecht_Fr%C3%B6hlich,high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,professor,"Andrew Blake (born 12 March 1956) is a British scientist, former laboratory director of Microsoft Research Cambridge and Microsoft Distinguished Scientist, former director of the Alan Turing Institute, Chair of the Samsung AI Centre in Cambridge, honorary professor at the University of Cambridge, Fellow of Clare Hall, Cambridge, and a leading researcher in computer vision.",https://en.wikipedia.org/wiki/Andrew_Blake_(computer_scientist),high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,researcher,"Andrew Blake (born 12 March 1956) is a British scientist, former laboratory director of Microsoft Research Cambridge and Microsoft Distinguished Scientist, former director of the Alan Turing Institute, Chair of the Samsung AI Centre in Cambridge, honorary professor at the University of Cambridge, Fellow of Clare Hall, Cambridge, and a leading researcher in computer vision.",https://en.wikipedia.org/wiki/Andrew_Blake_(computer_scientist),high,regex_rule
Organization:university_of_cambridge,Organization,University of Cambridge,org_type,university,"Andrew Blake (born 12 March 1956) is a British scientist, former laboratory director of Microsoft Research Cambridge and Microsoft Distinguished Scientist, former director of the Alan Turing Institute, Chair of the Samsung AI Centre in Cambridge, honorary professor at the University of Cambridge, Fellow of Clare Hall, Cambridge, and a leading researcher in computer vision.",https://en.wikipedia.org/wiki/Andrew_Blake_(computer_scientist),high,regex_rule
Person:donald_michie,Person,Donald Michie,occupation,professor,"From 1987 to 1999, he was on the academic staff of the Department of Engineering Science in the University of Oxford, where he became a professor in 1996, and was a Royal Society Senior Research Fellow for 1998-9.",https://en.wikipedia.org/wiki/Andrew_Blake_(computer_scientist),high,regex_rule
Organization:university_of,Organization,University of,org_type,university,"From 1987 to 1999, he was on the academic staff of the Department of Engineering Science in the University of Oxford, where he became a professor in 1996, and was a Royal Society Senior Research Fellow for 1998-9.",https://en.wikipedia.org/wiki/Andrew_Blake_(computer_scientist),high,regex_rule
Person:donald_michie,Person,Donald Michie,occupation,researcher,In 2009 he was awarded the Institute of Electrical and Electronics Engineers (IEEE) Computer Vision Distinguished Researcher Award.,https://en.wikipedia.org/wiki/Andrew_Blake_(computer_scientist),high,regex_rule
Person:donald_michie,Person,Donald Michie,birth_date,1959,"McLaren spent the next 15 years (1959–1974) at the Institute of Animal Genetics, studying fertility, development and epigenetics, including the development of mouse embryonic transfer, immunocontraception, and the skeletal characteristics of chimerae.",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,death_date,1974,"McLaren spent the next 15 years (1959–1974) at the Institute of Animal Genetics, studying fertility, development and epigenetics, including the development of mouse embryonic transfer, immunocontraception, and the skeletal characteristics of chimerae.",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,occupation,professor,"In 1989 she presented the Ellison-Cliffe Lecture at the Royal Society of Medicine, and from 1990 to 1995 she was the Fullerian Professor of Physiology at the Royal Institution.",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,birth_date,1927,"""Obituary: Dame Anne McLaren (1927–2007)"".",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,death_date,2007,"""Obituary: Dame Anne McLaren (1927–2007)"".",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,birth_date,1927,"""Retrospective: Dame Anne McLaren (1927–2007)"".",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,death_date,2007,"""Retrospective: Dame Anne McLaren (1927–2007)"".",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,birth_date,1927,"""Dame Anne McLaren (1927–2007)"".",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,death_date,2007,"""Dame Anne McLaren (1927–2007)"".",https://en.wikipedia.org/wiki/Anne_McLaren,high,regex_rule
Person:donald_michie,Person,Donald Michie,aliases,artificial neurons,"An artificial neural network is based on a collection of nodes also known as artificial neurons, which loosely model the neurons in a biological brain.",https://en.wikipedia.org/wiki/Artificial_intelligence,high,regex_rule
Person:donald_michie,Person,Donald Michie,occupation,computer scientist,"AI pioneer and Nobel Prize-winning computer scientist Geoffrey Hinton expressed concern about AI enabling ""authoritarian leaders to manipulate their electorates"" on a large scale, among other risks.",https://en.wikipedia.org/wiki/Artificial_intelligence,high,regex_rule
Person:donald_michie,Person,Donald Michie,occupation,physicist,"This could, as physicist Stephen Hawking stated, ""spell the end of the human race"".",https://en.wikipedia.org/wiki/Artificial_intelligence,high,regex_rule
Person:donald_michie,Person,Donald Michie,occupation,philosopher,"Philosopher Nick Bostrom argued that if one gives almost any goal to a sufficiently powerful AI, it may choose to destroy humanity to achieve it (he used the example of an automated paperclip factory that destroys the world to get more iron for paperclips).",https://en.wikipedia.org/wiki/Artificial_intelligence,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"In November 2023, the first global AI Safety Summit was held in Bletchley Park in the UK to discuss the near and far term risks of AI and the possibility of mandatory and voluntary regulatory frameworks.",https://en.wikipedia.org/wiki/Artificial_intelligence,high,regex_rule
Person:donald_michie,Person,Donald Michie,occupation,philosopher,"Philosopher Hubert Dreyfus had argued since the 1960s that human expertise depends on unconscious instinct rather than conscious symbol manipulation, and on having a ""feel"" for the situation, rather than explicit symbolic knowledge.",https://en.wikipedia.org/wiki/Artificial_intelligence,high,regex_rule
Person:donald_michie,Person,Donald Michie,occupation,philosopher,"Philosopher John Searle characterized this position as ""strong AI"": ""The appropriately programmed computer with the right inputs and outputs would thereby have a mind in exactly the same sense human beings have minds."" Searle challenges this claim with his Chinese room argument, which attempts to show that even a computer capable of perfectly simulating human behavior would not have a mind.",https://en.wikipedia.org/wiki/Artificial_intelligence,high,regex_rule
Person:i_j_good,Person,I. J. Good,occupation,mathematician,"Kubrick also asked Universe co-director Colin Low about animation camerawork, with Low recommending British mathematician Brian Salt, with whom Low and Roman Kroitor had previously worked on the 1957 still-animation documentary City of Gold.",https://en.wikipedia.org/wiki/2001:_A_Space_Odyssey,high,regex_rule
Person:i_j_good,Person,I. J. Good,nationality,British,"Kubrick also asked Universe co-director Colin Low about animation camerawork, with Low recommending British mathematician Brian Salt, with whom Low and Roman Kroitor had previously worked on the 1957 still-animation documentary City of Gold.",https://en.wikipedia.org/wiki/2001:_A_Space_Odyssey,high,regex_rule
Person:i_j_good,Person,I. J. Good,occupation,author,"Most of these materials were lost, with some exceptions: a 2001 spacesuit backpack appeared in the ""Close Up"" episode of the Gerry Anderson series UFO and one of HAL's eyepieces is in the possession of the author of Hal's Legacy, David G.",https://en.wikipedia.org/wiki/2001:_A_Space_Odyssey,high,regex_rule
Person:i_j_good,Person,I. J. Good,occupation,engineer,"In 2012, Lockheed engineer Adam Johnson, working with Frederick I.",https://en.wikipedia.org/wiki/2001:_A_Space_Odyssey,high,regex_rule
Person:i_j_good,Person,I. J. Good,occupation,engineer,"They were designed in 1996 by Rebecca Allen, an Amazon software engineer, when it became clear that Amazon was going to sell products other than just books.",https://en.wikipedia.org/wiki/Amazon_Standard_Identification_Number,high,regex_rule
Person:i_j_good,Person,I. J. Good,aliases,simply the Academy or the Motion Picture Academy,"The Academy of Motion Picture Arts and Sciences (AMPAS, often pronounced  AM-pass; also known as simply the Academy or the Motion Picture Academy) is a professional honorary organization in Beverly Hills, California, U.S., with the stated goal of advancing the arts and sciences of motion pictures.",https://en.wikipedia.org/wiki/Academy_of_Motion_Picture_Arts_and_Sciences,high,regex_rule
Person:i_j_good,Person,I. J. Good,occupation,engineer,"Sound engineer Tom Fleischman resigned from the Academy on March 5, 2022, citing changes to the broadcast of the 94th Academy Awards ceremony, during which eight award categories – including Best Sound – were not presented live, but rather during the commercial breaks.",https://en.wikipedia.org/wiki/Academy_of_Motion_Picture_Arts_and_Sciences,high,regex_rule
Person:i_j_good,Person,I. J. Good,birth_date,1955,"Adrian Elmes Raftery (born 1955 in Dublin, Ireland) is an Irish and American statistician and sociologist.",https://en.wikipedia.org/wiki/Adrian_Raftery,high,regex_rule
Person:i_j_good,Person,I. J. Good,occupation,professor,"He is the Boeing International Professor of Statistics and Sociology, and founding Director of the Center for Statistics and Social Sciences at the University of Washington in Seattle, Washington, United States.",https://en.wikipedia.org/wiki/Adrian_Raftery,high,regex_rule
Person:i_j_good,Person,I. J. Good,occupation,researcher,He was identified as the world's most cited researcher in mathematics for the decade 1995-2005 by Thomson-ISI.,https://en.wikipedia.org/wiki/Adrian_Raftery,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Action This Day was a 1941 memorandum sent to Winston Churchill personally, to advise Churchill that the Bletchley Park (BP) codebreaking establishment was short of staff in some critical areas.",https://en.wikipedia.org/wiki/Action_This_Day_(memo),high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"He called Bletchley Park '""the geese who laid the golden eggs and never cackled"".",https://en.wikipedia.org/wiki/Action_This_Day_(memo),high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Churchill visited Bletchley Park on 6 September 1941, escorted by Edward Travis.",https://en.wikipedia.org/wiki/Action_This_Day_(memo),high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"That was 'our' finest hour at Bletchley Park"".",https://en.wikipedia.org/wiki/Action_This_Day_(memo),high,regex_rule
Person:gordon_welchman,Person,Gordon Welchman,occupation,codebreaker,More resources flowed; the Ministry of Labour met Denniston and Menzies to consider favourably the codebreaker's needs.,https://en.wikipedia.org/wiki/Action_This_Day_(memo),high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,Colossus: Bletchley Park's Greatest Secret.,https://en.wikipedia.org/wiki/Action_This_Day_(memo),high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,Bletchley Park and D-Day: The Untold Story of How the Battle for Normandy Was Won.,https://en.wikipedia.org/wiki/Action_This_Day_(memo),high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Smith, Michael (1999) [1998], Station X: The Codebreakers of Bletchley Park, Channel 4 Books, ISBN 978-0-7522-2189-2",https://en.wikipedia.org/wiki/Action_This_Day_(memo),high,regex_rule
Person:gordon_welchman,Person,Gordon Welchman,occupation,codebreaker,"Commander Alexander Guthrie Denniston  (1 December 1881 – 1 January 1961) was a Scottish codebreaker, deputy head of the Government Code and Cypher School (GC&CS) and hockey player.",https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:government_code_and_cypher_school,Organization,Government Code and Cypher School,org_type,school,"Commander Alexander Guthrie Denniston  (1 December 1881 – 1 January 1961) was a Scottish codebreaker, deputy head of the Government Code and Cypher School (GC&CS) and hockey player.",https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:government_code_and_cypher_school,Organization,Government Code and Cypher School,org_type,school,"Room 40 was merged with its counterpart in the Army, MI1b in 1919, renamed the Government Code and Cypher School (GC&CS) in 1920 and transferred from the Navy to the Foreign Office.",https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,Bletchley Park was chosen by MI6 chief Admiral Hugh Sinclair as the location for the codebreaking effort because it was at a rail junction on the west coast main line 47 miles (76 km) north of London with good rail connections to Oxford and Cambridge.,https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Sinclair acquired the Bletchley Park property, and Denniston was assigned to prepare the site and design the huts to be built on the grounds.",https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,Denniston returned to Bletchley Park for a while but moved to London later in 1941 to work on diplomatic traffic.,https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"In October 1941, the originator of the technique, Alan Turing, along with fellow senior cryptologists Gordon Welchman, Stuart Milner-Barry and Hugh Alexander wrote to Churchill, over the head of Denniston, to alert Churchill to the fact that a shortage of staff at Bletchley Park was preventing them from deciphering many messages.",https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Travis, Denniston's second in command and chief of the Naval section, succeeded Denniston at Bletchley Park, overseeing the work on military codes and ciphers.",https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:foreign_office,Organization,Foreign Office,org_type,office,"Robin Denniston, Churchill's Secret War: Diplomatic Decrypts, the Foreign Office and Turkey 1942–44 (1997)",https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Hinsley and Alan Stripp, eds., Codebreakers: the Inside Story of Bletchley Park, Oxford University Press, 1993, ISBN 0-19-820327-6.",https://en.wikipedia.org/wiki/Alastair_Denniston,high,regex_rule
Person:gordon_welchman,Person,Gordon Welchman,birth_date,1928,"He married, lastly, on 8 June 1953, Alexandra Boycun (1928–1966).",https://en.wikipedia.org/wiki/Alexander_Korda,high,regex_rule
Person:gordon_welchman,Person,Gordon Welchman,death_date,1966,"He married, lastly, on 8 June 1953, Alexandra Boycun (1928–1966).",https://en.wikipedia.org/wiki/Alexander_Korda,high,regex_rule
Person:gordon_welchman,Person,Gordon Welchman,death_date,1970,"He died in 1970 at Northwood, Middlesex.",https://en.wikipedia.org/wiki/Allen_Lane,high,regex_rule
Person:allen,Person,Allen,occupation,author,"BBC Radio 4 programme about Allen Lane by author Michael Morpurgo, his son-in-law.",https://en.wikipedia.org/wiki/Allen_Lane,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,birth_date,1766,"A generation of powerful biblical preachers ended, as leaders such as Christmas Evans (1766–1838), John Elias (1744–1841) and Henry Rees (1798–1869) died.",https://en.wikipedia.org/wiki/1904%E2%80%931905_Welsh_revival,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,death_date,1838,"A generation of powerful biblical preachers ended, as leaders such as Christmas Evans (1766–1838), John Elias (1744–1841) and Henry Rees (1798–1869) died.",https://en.wikipedia.org/wiki/1904%E2%80%931905_Welsh_revival,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,birth_date,1744,"A generation of powerful biblical preachers ended, as leaders such as Christmas Evans (1766–1838), John Elias (1744–1841) and Henry Rees (1798–1869) died.",https://en.wikipedia.org/wiki/1904%E2%80%931905_Welsh_revival,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,death_date,1841,"A generation of powerful biblical preachers ended, as leaders such as Christmas Evans (1766–1838), John Elias (1744–1841) and Henry Rees (1798–1869) died.",https://en.wikipedia.org/wiki/1904%E2%80%931905_Welsh_revival,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,birth_date,1798,"A generation of powerful biblical preachers ended, as leaders such as Christmas Evans (1766–1838), John Elias (1744–1841) and Henry Rees (1798–1869) died.",https://en.wikipedia.org/wiki/1904%E2%80%931905_Welsh_revival,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,death_date,1869,"A generation of powerful biblical preachers ended, as leaders such as Christmas Evans (1766–1838), John Elias (1744–1841) and Henry Rees (1798–1869) died.",https://en.wikipedia.org/wiki/1904%E2%80%931905_Welsh_revival,high,regex_rule
Person:hugh_alexander,Person,Hugh Alexander,birth_date,1878,"The revival began in late 1904 under the leadership of Evan Roberts (1878–1951), a 26-year-old former collier and minister in training.",https://en.wikipedia.org/wiki/1904%E2%80%931905_Welsh_revival,high,regex_rule
